ID_PROYECTO;Comienzo de obra;Fin de obra;Nombre de obra;DescripciÛn;  Monto Total  ; Sector ;Avance Financiero;Avance Fisico;ID_ENTIDAD_EJECUTORA;Duracion Obra (Dias); Objetivo General;ID_TIPO_PROYECTO;Localidad;Provincia;Etapa
1003128928;2023;2025;AMPLIACION DE LA CAPACIDAD DEL RÕO SALADO ‚Äì TRAMO IV ETAPA 2 ‚Äì SUBTRAMO A;El objetivo de la obra es el de superar los factores limitantes de la producciÛn y el desarrollo de la regiÛn en particular reducir los impactos negativos que representan las inundaciones.; $ 8.144.452.701 ; RECURSOS HIDRICOS ;7%;20%;SECRETARÕA DE INFRAESTRUCTURA Y POLÕTICA HÕDRICA;720;El objetivo de la obra es el de superar los factores limitantes de la producciÛn y el desarrollo de la regiÛn en particular reducir los impactos negativos que representan las inundaciones.;105;ROQUE P…REZ;Buenos Aires;En EjecuciÛn
1003128604;2023;2024;AV. HIP”LITO YRIGOYEN (RP. N210) E/ CARLOS DIEHL Y AV. CAPIT√ÅN OLIVERA  ZONA 5  FRENTE E  MAS III;FRENTE E - ZONA 5; $ 8.017.861.051 ; OBRAS VIALES ;57%;96%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;276;FRENTE E - ZONA 5;67;ALMIRANTE BROWN;Buenos Aires;En EjecuciÛn
10013390;2015;2021;CORREDOR RN 11 RESISTENCIA  FORMOSA  RN. 0011   (LIMITE CON LA PROVINCIA DE CHACO (KM 1.10316)  EMPALME RUTA NACIONAL N81 (KM 1.18438));MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 1.744.833.636 ; OBRAS VIALES ;89%;100%;DIRECCI”N NACIONAL DE VIALIDAD;2178;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;1;GENERAL OBLIGADO;Santa Fe;Finalizada
10013391;2015;2023;CORREDOR RN 11 RESISTENCIA  FORMOSA  RN. 0011   (LIMITE CON LA PROVINCIA DE CHACO (KM 1.10316)  EMPALME RUTA NACIONAL N81 (KM 1.18438));MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 11.353.583.356 ; OBRAS VIALES ;100%;100%;DIRECCI”N NACIONAL DE VIALIDAD;2978;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;15;LAISHÕ;Formosa;En EjecuciÛn
10013392;2015;2023;CORREDOR RN 11 RESISTENCIA  FORMOSA  RN. 0011   (LIMITE CON LA PROVINCIA DE CHACO (KM 1.10316)  EMPALME RUTA NACIONAL N81 (KM 1.18438));MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 7.132.590.217 ; OBRAS VIALES ;100%;100%;DIRECCI”N NACIONAL DE VIALIDAD;2978;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;16;LAISHÕ;Formosa;En EjecuciÛn
1003128583;2023;2024;SERVICIO DE CONSERVACION Y MANTENIMIENTO DE LOS CORREDORES VIALES TRAMO VIII  2023  RENGLONES 1 Y 2;Los subcontratos tienen como fin cubrir la ejecuciÛn de las tareas de mayor importancia sobre calzada y banquina: bacheo asf·ltico superficial y profundo reconstrucciÛn de losas de hormigÛn sellado de fisuras y grietas tomado de juntas reconstrucciÛn de juntas Thormack texturizado de la superficie de rodamiento corte de pasto y desmalezamiento y perfilado de calce de banquinas.; $ 7.606.911.773 ; OBRAS VIALES ;4%;24%;CORREDORES VIALES SOCIEDAD AN”NIMA;365;Los subcontratos tienen como fin cubrir la ejecuciÛn de las tareas de mayor importancia sobre calzada y banquina: bacheo asf·ltico superficial y profundo reconstrucciÛn de losas de hormigÛn sellado de fisuras y grietas tomado de juntas reconstrucciÛn de juntas Thormack texturizado de la superficie de rodamiento corte de pasto y desmalezamiento y perfilado de calce de banquinas.;146;LUJ¡N;Buenos Aires;Otra
10013409;2015;2021;REHABILITACI”N Y MANTENIMIENTO MALLA 106 (RN 237)  RN. 0237   (ARROYITO  EMP. RUTA PROV. N 27);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 368.770.748 ; OBRAS VIALES ;100%;100%;DIRECCI”N NACIONAL DE VIALIDAD;1964;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;20;CONFLUENCIA;NeuquÈn;Finalizada
10013410;2017;2022;REHABILITACI”N RN 33  SFE  RN. 0033   (KM. 67500  KM. 74200);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 912.163.842 ; OBRAS VIALES ;100%;100%;DIRECCI”N NACIONAL DE VIALIDAD;1809;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;14;VILLA CONSTITUCI”N;Santa Fe;Finalizada
10013411;2015;2022;CORREDOR DEL CUYO: RN 40 ACCESO NORTE A SAN JUAN  RN. 0040   (A014 NORTE  CAMPO AFUERA);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 3.306.405.378 ; OBRAS VIALES ;100%;80%;DIRECCI”N NACIONAL DE VIALIDAD;2514;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;1;SARMIENTO;San Juan;En EjecuciÛn
10013412;2015;2020;REHABILITACI”N Y MANTENIMIENTO MALLA 302 (RN 20)  RN. 0020   (LÕMITE SAN LUIS/ SAN JUAN  AV. CIRCUNVALACI”N (A014));MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 669.621.904 ; OBRAS VIALES ;75%;89%;DIRECCI”N NACIONAL DE VIALIDAD;1857;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;20;CAUCETE;San Juan;Finalizada
10013418;2021;2023;REHABILITACI”N RN 7  SFE  RN. 0007   (EMP. ACC. OESTE LUJAN  LTE. CORDOBA / SAN LUIS);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 2.927.739.369 ; OBRAS VIALES ;87%;100%;DIRECCI”N NACIONAL DE VIALIDAD;546;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;14;GENERAL L”PEZ;Santa Fe;Otra
10013419;2016;2021;REHABILITACI”N Y MANTENIMIENTO MALLA 509 (RN 12)  RN. 0012   (CEIBAS  ACCESO A GALARZA);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 602.614.843 ; OBRAS VIALES ;100%;78%;DIRECCI”N NACIONAL DE VIALIDAD;1826;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;20;GUALEGUAYCH⁄;Entre RÌos;Finalizada
10013420;2017;2024;REHABILITACI”N RN 8  SFE  RN. 0008   (R.N. N 8  N 33  N 36 Y A005);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 82.405.798 ; OBRAS VIALES ;78%;62%;DIRECCI”N NACIONAL DE VIALIDAD;2579;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;14;LA CAPITAL;Santa Fe;Otra
10013423;2021;2023;AUTOPISTA RN 8 RÕO CUARTO  HOLMBERG  RN. 0008   (RIO CUARTO   SANTA CATALINA (EST. HOLMBERG));MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 8.669.455.512 ; OBRAS VIALES ;60%;95%;DIRECCI”N NACIONAL DE VIALIDAD;850;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;18;RÕO CUARTO;CÛrdoba;Finalizada
10013433;2017;2022;REHABILITACI”N RN 7  CBA  RN. 0007   (EST. MACKENNA  L. CORDOBA / S. LUIS);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 1.129.873.814 ; OBRAS VIALES ;94%;46%;DIRECCI”N NACIONAL DE VIALIDAD;1815;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;14;RÕO CUARTO;CÛrdoba;Finalizada
1003128948;2023;2025;AMPLIACION DE LA CAPACIDAD DEL RÕO SALADO ‚Äì TRAMO IV ETAPA 2 ‚Äì SUBTRAMO B;El objetivo de la obra es el de superar los factores limitantes de la producciÛn y el desarrollo de la regiÛn en particular reducir los impactos negativos que representan las inundaciones.; $ 7.527.000.000 ; RECURSOS HIDRICOS ;7%;1%;SECRETARÕA DE INFRAESTRUCTURA Y POLÕTICA HÕDRICA;720;El objetivo de la obra es el de superar los factores limitantes de la producciÛn y el desarrollo de la regiÛn en particular reducir los impactos negativos que representan las inundaciones.;105;ROQUE P…REZ;Buenos Aires;En EjecuciÛn
10013444;2015;2020;REHABILITACI”N Y MANTENIMIENTO MALLA 116B (RN 35)  RN. 0035   (P.K. 146 (EMP. R.P. N 1350KM.));MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 676.851.502 ; OBRAS VIALES ;100%;98%;DIRECCI”N NACIONAL DE VIALIDAD;1827;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;20;HUCAL;La Pampa;Finalizada
10013450;2017;2023;REHABILITACI”N Y MANTENIMIENTO MALLA 506 (RN 127)  RN. 0127   (EMP. R.N. N12  EMP. R.N. N 14 Y N119);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 2.034.432.761 ; OBRAS VIALES ;98%;37%;DIRECCI”N NACIONAL DE VIALIDAD;2100;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;20;PARAN¡;Entre RÌos;Finalizada
10013456;2016;2020;REHABILITACI”N Y MANTENIMIENTO MALLA 603 (RN 3)  RN. 0003   (SAN SEBASTIAN  TOLHUIN);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 1.321.695.835 ; OBRAS VIALES ;37%;100%;DIRECCI”N NACIONAL DE VIALIDAD;1799;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;20;RÕO GRANDE;Tierra del Fuego, Ant·rtida e islas del Atl·ntico;Finalizada
10013459;2017;2022;REHABILITACI”N Y MANTENIMIENTO MALLA 507 (RN 123)  RN. 0123   (EMP. RUTA N 12  KM. 139);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 629.188.760 ; OBRAS VIALES ;100%;98%;DIRECCI”N NACIONAL DE VIALIDAD;1826;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;20;SAN ROQUE;Corrientes;Finalizada
10013466;2017;2022;REHABILITACI”N Y MANTENIMIENTO MALLA 439 (RN 81)  RN. 0081   (LTE. FORMOSA/SALTA  EMP. R.N. N 34);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 1.289.052.664 ; OBRAS VIALES ;98%;27%;DIRECCI”N NACIONAL DE VIALIDAD;1826;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;20;RIVADAVIA;Salta;Finalizada
10013467;2017;2022;REHABILITACI”N Y MANTENIMIENTO MALLA 431B (RN 34)  RN. 0034   (GARMENDIA  ROSARIO DE LA FRONTERA);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 1.416.511.785 ; OBRAS VIALES ;12%;100%;DIRECCI”N NACIONAL DE VIALIDAD;1826;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;20;BURRUYAC⁄;Tucum·n;Finalizada
10013546;2016;2022;R.N. N 8 AUTOPISTA PILAR  PERGAMINO  RN. 0008   (TRAMO IV A CAHUAN√â (KM 14310) A HELVES (KM 16876));AMPLIACI”N DE LA CAPACIDAD DE TRANSITABILIAD; $ 7.425.190.569 ; OBRAS VIALES ;97%;100%;DIRECCI”N NACIONAL DE VIALIDAD;2150;AMPLIACI”N DE LA CAPACIDAD DE TRANSITABILIAD;11;ARRECIFES;Buenos Aires;Finalizada
10014620;2023;2024;CONSTRUCCI”N DE BANQUINAS Y CARRILES DE SOBREPASO  RN. 0226   (INT. RP. N 55 (D) ( ACCESO A BALCARCE)  EMP RP. N 227 (I));MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 7.138.154.411 ; OBRAS VIALES ;100%;100%;DIRECCI”N NACIONAL DE VIALIDAD;366;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;55;LA PLATA;Buenos Aires;En EjecuciÛn
10013489;2017;2022;REHABILITACI”N RN 8  CBA  RN. 0008   (R.N.N 33 VENADO TUERTO  EMP. R.P.N 3);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 1.117.506.828 ; OBRAS VIALES ;100%;8%;DIRECCI”N NACIONAL DE VIALIDAD;1820;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;14;UNI”N;CÛrdoba;Finalizada
10013498;2017;2023;REHABILITACI”N Y MANTENIMIENTO MALLA 545 (RN 11)  RN. 0011   (EMP. RUTA NAC. N 16 (PCIA CHACO)  TATANE (PCIA FORMOSA));MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 2.234.514.164 ; OBRAS VIALES ;6%;3%;DIRECCI”N NACIONAL DE VIALIDAD;2404;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;20;SAN FERNANDO;Chaco;Finalizada
1003128030;2023;2023;AV. PASTEUR E/ RP N 23 (AV. DEL LIBERTADOR) Y COLECTORA AU. ACCESO OESTE  ZONA 3  FRENTE A  MAS III;FRENTE A - ZONA 3; $ 6.713.011.041 ; OBRAS VIALES ;15%;23%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;242;FRENTE A - ZONA 3;67;MORENO;Buenos Aires;En EjecuciÛn
10013510;2018;2023;REHABILITACI”N Y MANTENIMIENTO MALLA 209A (RN 98)  RN. 0098   (EMP. R.N. N 11 (VERA)  PROGRESIVA KM. 12360);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 1.317.994.631 ; OBRAS VIALES ;9%;45%;DIRECCI”N NACIONAL DE VIALIDAD;1826;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;20;9 DE JULIO;Santa Fe;Finalizada
1003128546;2023;2023;CAMINO GRAL. BELGRANO E/ LYNCH Y AV. RIVADAVIA  ZONA 6 FRENTE C  MAS III;FRENTE C - ZONA 6; $ 6.307.134.385 ; OBRAS VIALES ;73%;3%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;231;FRENTE C - ZONA 6;67;LAN⁄S;Buenos Aires;En EjecuciÛn
10013517;2016;2021;REHABILITACI”N Y MANTENIMIENTO MALLA 540 (RN 81)  RN. 0081   (EMPALME RUTA NACIONAL N95 POZO DEL MORTERO);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 830.417.691 ; OBRAS VIALES ;99%;100%;DIRECCI”N NACIONAL DE VIALIDAD;1826;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;20;PATI—O;Formosa;Finalizada
10012814;2013;2021;RN. 0008   (AUTOPISTA PILAR  PERGAMINO TRAMO VII: FONTEZUELA (PROG. 45+000)  PERGAMINO (PROG. 67+91794));AMPLIACI”N DE LA CAPACIDAD DE TRANSITABILIAD; $ 5.956.559.595 ; OBRAS VIALES ;98%;99%;DIRECCI”N NACIONAL DE VIALIDAD;3134;AMPLIACI”N DE LA CAPACIDAD DE TRANSITABILIAD;11;PERGAMINO;Buenos Aires;Finalizada
10013541;2016;2023;PAVIMENTACI”N RN 150  RN. 0150   (LAS FLORES  LTE.  INTER. CON CHILE);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 1.434.941.291 ; OBRAS VIALES ;94%;100%;DIRECCI”N NACIONAL DE VIALIDAD;2579;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;16;IGLESIA;San Juan;En EjecuciÛn
10014441;2022;2024;AUTOPISTA RN 3 CA—UELAS  AZUL  RN. 0003   (FIN VARIANTE LAS FLORES   INTERSECCION CON  RP N 30);AMPLIACI”N DE LA CAPACIDAD DE TRANSITABILIAD; $ 5.860.015.173 ; OBRAS VIALES ;60%;49%;DIRECCI”N NACIONAL DE VIALIDAD;731;AMPLIACI”N DE LA CAPACIDAD DE TRANSITABILIAD;11;LAS FLORES;Buenos Aires;En EjecuciÛn
10013550;2017;2022;OBRAS DE SEGURIDAD RN A5  CBA  RN. A005   (EMP. RUTA NAC. N 8  EMP. RUTA NAC. N 36  SEGUNDA ETAPA);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 216.387.940 ; OBRAS VIALES ;100%;62%;DIRECCI”N NACIONAL DE VIALIDAD;1799;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;18;RÕO CUARTO;CÛrdoba;Finalizada
10013551;2016;2021;REHABILITACI”N Y MANTENIMIENTO MALLA 407 (RN 64)  RN. 0064   (STGO.DEL ESTERO (SALIDA)  EMP. RN 38  PCIAS. STGO.CATAM.TUC.);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 531.847.347 ; OBRAS VIALES ;62%;43%;DIRECCI”N NACIONAL DE VIALIDAD;1826;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;20;SANTA ROSA;Catamarca;Finalizada
10013552;2017;2022;REHABILITACI”N Y MANTENIMIENTO MALLA 542 (RN 81)  RN. 0081   (POZO DEL MORTERO  LTE. CON SALTA);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 2.223.366.567 ; OBRAS VIALES ;30%;89%;DIRECCI”N NACIONAL DE VIALIDAD;2008;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;20;RIVADAVIA;Salta;Otra
10013565;2016;2021;REHABILITACI”N Y MANTENIMIENTO MALLA 339 (RN 40)  RN. 0040   (EMP. RN N 150 (ACC. JACHAL  SAN ROQUE)  LTE. LA RIOJA/SAN JUAN);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 337.234.164 ; OBRAS VIALES ;89%;9%;DIRECCI”N NACIONAL DE VIALIDAD;1856;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;20;J¡CHAL;San Juan;Finalizada
10013572;2021;2026;REHABILITACI”N Y MANTENIMIENTO MALLA 235 (RN 1V09)  RN. 1V09   (EMPALME RUTA NACIONAL N A012  PROGRESIVA 49868 (BELL VILLE));MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 12.097.453.976 ; OBRAS VIALES ;8%;1%;DIRECCI”N NACIONAL DE VIALIDAD;1826;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;20;UNI”N;CÛrdoba;En EjecuciÛn
10013583;2017;2024;CIRCUNVALACI”N RN 40 A VILLA LA ANGOSTURA  RN. 0231   (AV. CIRCUNVALACION VILLA LA ANGOSTURA);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 8.537.295.364 ; OBRAS VIALES ;1%;62%;DIRECCI”N NACIONAL DE VIALIDAD;2557;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;1;LOS LAGOS;NeuquÈn;En EjecuciÛn
10013601;2019;2021;REPARACI”N RN 98  SGO  RN. 0098   (LIMITE STA. FE / STGO. DEL ESTERO  BANDERA);ADECUACI”N DE LAS CONDICIONES DE TRANSITABILIDAD; $ 452.340.659 ; OTROS ;47%;94%;DIRECCI”N NACIONAL DE VIALIDAD;725;ADECUACI”N DE LAS CONDICIONES DE TRANSITABILIDAD;27;9 DE JULIO;Santa Fe;Finalizada
10013623;2022;2023;REPAVIMENTACI”N RN 16  SAL  RN. 0016   (TALAVERA  EL GALPON);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 822.232.872 ; OTROS ;94%;100%;DIRECCI”N NACIONAL DE VIALIDAD;486;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;26;MET¡N;Salta;En EjecuciÛn
10013624;2022;2024;REPAVIMENTACI”N RN 16  SAL  RN. 0016   (JOAQUIN V. GONZALEZ  EMP. RN N 9 / 34);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 1.732.473.258 ; OTROS ;100%;100%;DIRECCI”N NACIONAL DE VIALIDAD;517;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;20;MET¡N;Salta;En EjecuciÛn
10013630;2019;2020;MANTENIMIENTO RN 38  LRI  RN. 0038   (EMP. R.N. 75 (ACC. A LA RIOJA)  BAZAN);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 107.580.207 ; OTROS ;100%;100%;DIRECCI”N NACIONAL DE VIALIDAD;458;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;19;CAPITAL;La Rioja;Otra
10013632;2018;2020;REPARACI”N RN 150  SJU  RN. 0150   (EMP. RN. N 40 S. ROQUE  RODEO);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 117.603.847 ; OTROS ;100%;80%;DIRECCI”N NACIONAL DE VIALIDAD;707;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;20;J¡CHAL;San Juan;Finalizada
10013634;2018;2020;CONSERVACI”N RN A014  RN. A014   (A/N RP N12   B/N RP N21);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 153.230.103 ; OTROS ;66%;28%;DIRECCI”N NACIONAL DE VIALIDAD;500;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;20;CAPITAL;San Juan;Finalizada
10013642;2018;2021;N/A  RN. 0231   (EMP R N N 40 (EX RUTA NACIONAL N 234)   LIMITE INTERNACIONAL C/CHILE PASO SAMORE.);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 127.980.929 ; OTROS ;25%;32%;DIRECCI”N NACIONAL DE VIALIDAD;1000;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;12;LOS LAGOS;NeuquÈn;Finalizada
10013646;2019;2020;REPARACI”N RN 14  MIS  RN. 0014   (TOBUNA  EMP. R.N. 101 BDO. IRIGOYEN);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 127.532.330 ; OTROS ;28%;44%;DIRECCI”N NACIONAL DE VIALIDAD;565;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;28;GENERAL MANUEL BELGRANO;Misiones;Finalizada
10013654;2019;2021;REPARACI”N RN 131  ERI  RN. 0131   (EMP. RUTA PROV. N 11  EMP. RUTA NAC. N 12);ADECUACI”N DE LAS CONDICIONES DE TRANSITABILIDAD; $ 366.248.091 ; OTROS ;42%;58%;DIRECCI”N NACIONAL DE VIALIDAD;535;ADECUACI”N DE LAS CONDICIONES DE TRANSITABILIDAD;29;PARAN¡;Entre RÌos;Finalizada
10013656;2018;2021;CONSERVACI”N RN 95  CHA  RN. 0095   (RUTA PROV. N 9  LTE. CHACO / FORMOSA);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 209.352.476 ; OTROS ;56%;100%;DIRECCI”N NACIONAL DE VIALIDAD;823;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;26;GENERAL GUEMES;Chaco;Finalizada
10013673;2018;2021;MANTENIMIENTO RUTINARIO  SCR  RN. 0040   (GOBERNADOR GREGORES  BAJO CARACOLES);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 65.755.595 ; OTROS ;100%;100%;DIRECCI”N NACIONAL DE VIALIDAD;882;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;30;RÕO CHICO;Santa Cruz;Finalizada
10013674;2018;2021;MANTENIMIENTO RUTINARIO  SCR  RN. 0040   (BAJO CARACOLES  LTE. C/CHUBUT);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 53.176.505 ; OTROS ;100%;98%;DIRECCI”N NACIONAL DE VIALIDAD;882;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;30;LAGO BUENOS AIRES;Santa Cruz;Finalizada
1003128339;2023;2023;RN N 3 E/ RP N 21 Y AU PTE. PER”N TRAMO 1 ENTRE RP N 21 Y AZUL   FRENTE C  ZONA 4   OBRA MAS III;Frente C Zona 4; $ 5.406.368.813 ; OBRAS VIALES ;23%;0%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;184;Frente C Zona 4;67;LA MATANZA;Buenos Aires;En EjecuciÛn
10013691;2018;2023;REHABILITACI”N Y MANTENIMIENTO MALLA 409A (RN 157)  RN. 0157   (EMPALME RUTA PROVINCIAL N 329 (MONTEAGUDO)  S.M. DE TUCUMAN);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 1.876.678.387 ; OBRAS VIALES ;45%;44%;DIRECCI”N NACIONAL DE VIALIDAD;1826;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;20;CAPITAL;Tucum·n;Finalizada
10013693;2018;2021;SE—ALAMIENTO HORIZONTAL  RN. VARIAS   (SE—ALAMIENTO HORIZ. Y VERTICAL (OBRAS DE SEG. VIAL): TUCUMANSALTALA RIOJACATAMARCAJUJUYSTGO.);ADECUACI”N DE LAS CONDICIONES DE TRANSITABILIDAD; $ 673.043.256 ; OTROS ;40%;34%;DIRECCI”N NACIONAL DE VIALIDAD;1066;ADECUACI”N DE LAS CONDICIONES DE TRANSITABILIDAD;31;MET¡N;Salta;Finalizada
10014815;2023;2024;REPARACI”N RN 3  BUE  RN. 0003   (AZUL (INT. RN N 226)  CORONEL DORREGO);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 5.364.256.064 ; OBRAS VIALES ;100%;100%;DIRECCI”N NACIONAL DE VIALIDAD;549;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;12;LA PLATA;Buenos Aires;En EjecuciÛn
10013313;2015;2022;N/A  RN. 0008   (TRAMO IIB : PILAR PERGAMINO);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 5.234.837.441 ; OBRAS VIALES ;49%;49%;DIRECCI”N NACIONAL DE VIALIDAD;2606;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;1;SAN ANTONIO DE ARECO;Buenos Aires;Finalizada
10013522;2015;2021;R.N. N 7 AUTOPISTA LUJAN  JUNIN  RN. 0007   (SAN ANDRES DE GILES  JUNIN);AMPLIACI”N DE LA CAPACIDAD DE TRANSITABILIAD; $ 5.138.585.828 ; OBRAS VIALES ;100%;94%;DIRECCI”N NACIONAL DE VIALIDAD;2203;AMPLIACI”N DE LA CAPACIDAD DE TRANSITABILIAD;11;JUNÕN;Buenos Aires;Finalizada
10013697;2022;2023;REHABILITACI”N RN 8  BUE  RN. 0008   (PILAR (BS. AS. )  VILLA MERCEDES (SAN LUIS));MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 821.960.665 ; OBRAS VIALES ;100%;100%;DIRECCI”N NACIONAL DE VIALIDAD;365;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;14;GENERAL L”PEZ;Santa Fe;Finalizada
